Date Completed,Item Code,Item Name,Qty.,Serial Number,Asset Code,Ship From,Ship To,Justification
31 July 2017,CAB-70150,OCJ-S2-03MASCA-S2,1, , ,Ikeja Store, ipNX Ikeja Office Isaac John GRA Ikeja,To be used for maintenance of high loss on a particular core between the OLT and MST.
01 August 2017,INS-80001,insulation tape,1, , ,Ikeja Store,"NAFDAC 6, Apapa-Oshodi",Link installation at NAFDAC oshodi
01 August 2017,INS-80131,Tie wraps(Big),2, , ,Ikeja Store,"NAFDAC 6, Apapa-Oshodi",Link installation at NAFDAC oshodi
01 August 2017,TOL-171074,FHD-ACC-CLAMP910,4, , ,Ikeja Store,"UBA  .9, Wharf Road Apapa Lagos",To restore service to the customers MST
02 August 2017,TOL-171099,MST-0JXX00-A0200UM,1, , ,Ikeja Store,Ikota Villa Estate LOT 1,for ikota villa estate lot 1
01 August 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,200, , ,Ikeja Store,OBA_OYEKAN AVENUE IKOYI LAGOS,Required for maintenance work for restoration of service to customer locations on that axis
01 August 2017,INS-005101,Fibre Heat Shrink,3, , ,Ikeja Store,OBA_OYEKAN AVENUE IKOYI LAGOS,Required for maintenance work for restoration of service to customer locations on that axis
01 August 2017,INS-80131,Tie wraps(Big),3, , ,Ikeja Store,OBA_OYEKAN AVENUE IKOYI LAGOS,Required for maintenance work for restoration of service to customer locations on that axis
01 August 2017,TOL-17084,Fibre Closure (Splice Case) for 96 fibres.,1, , ,Ikeja Store,COMMERCIAL ROAD APAPA LAGOS,To resolve fibre cut on the backbone cable powering Commercial road cabinet
01 August 2017,INS-80230,Face plate,3, , ,Ikeja Store,"JUNAID DIKKO - Estate, Ikoyi",for maintenance  to resolve the MST sserving Junaid dikko No 4 sir tony eromosele street parkview estate ikoyi
01 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,100, , ,UPS Warehouse,"VIP Express Tourism Limited          No 5A isaac John GRA, IKeja",To restore service to two customers on the MST in the same building 
01 August 2017,INS-80115,Tie wrap(small),1, , ,Ikeja Store,"VIP Express Tourism Limited          No 5A isaac John GRA, IKeja",To restore service to two customer on the MST - Faceplates to be used within the customers premises
01 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"VIP Express Tourism Limited          No 5A isaac John GRA, IKeja",To restore service to two customer on the MST - Faceplates to be used within the customers premises
01 August 2017,TOL-171074,FHD-ACC-CLAMP910,2, , ,Ikeja Store,"VIP Express Tourism Limited          No 5A isaac John GRA, IKeja",To restore service to two customer on the MST - Faceplates to be used within the customers premises
01 August 2017,INS-80115,Tie wrap(small),1, , ,Ikeja Store,OBA_OYEKAN AVENUE IKOYI LAGOS,Required for maintenance work for restoration of service to customer locations on that axis
01 August 2017,INS-80115,Tie wrap(small),2, , ,Ikeja Store,OBA_OYEKAN AVENUE IKOYI LAGOS,Required for maintenance work for restoration of service to customer locations on that axis
01 August 2017,TOL-13000,8m Foreign Treated Wooden Poles,3, , ,Ikeja Store,"Bishop Abayode Cole, Victoria Island Lagos",For maintenance at location above
02 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG1860283C, ,HQ Store,"Oaiya Percival 28/30 Itiku House Macarthy Street, Lagos Island",support has given the go ahead to replace the modem without any cost. 
05 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,150, , ,UPS Warehouse,"SIG Combibloc 22A Cooper Road,, Ikoyi, Lagos",maintenace in a bid to resolved issue with customer's drop cable that has many cuts
07 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"SIG Combibloc 22A Cooper Road,, Ikoyi, Lagos",maintenace in a bid to resolved issue with customer's drop cable that has many cuts
02 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186028DC, ,HQ Store,"Ayo Oyewole House 18, Lekki, Regal Seaview Estate, Lagos",Customer  has made payment. 
03 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,190, , ,UPS Warehouse,"Federal Court of Nigeria, Oyinkan Abayomi Drive, Ikoyi Lagos",Fibre link maintenance
03 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,170, , ,UPS Warehouse,"SIG Combibloc 22A Cooper Road,, Ikoyi, Lagos",fibre link maintenance 
03 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,180, , ,UPS Warehouse,"Kemi Adebiyi- Parkview Est, Ikoyi",fibre link maintenance
03 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"Kemi Adebiyi- Parkview Est, Ikoyi",fibre link maintenance
03 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"Federal Court of Nigeria, Oyinkan Abayomi Drive, Ikoyi Lagos",fibre link maintenance
03 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"SIG Combibloc 22A Cooper Road,, Ikoyi, Lagos",fibre link maintenance
03 August 2017,INS-80115,Tie wrap(small),1, , ,Ikeja Store,First Bank  Alausa motorways building.,Radio link installation.
03 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186028C3, ,Ikeja Store,"Amzat Bayonle- Allen Avenue Ikeja, Lagos",replacement of faulty ONT from ECI to Raisecom 
03 August 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,210, , ,HQ Store,Musa Yaradua Street. Victoria Island.,For replacement at location above
03 August 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,990, , ,HQ Store,Musa Yaradua Street. Victoria Island.,For replacement at location above
03 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG1860287B, ,HQ Store,"Heritage Bank (Sekibo Ifie) House D9, Goshen beach est, Lekki",Modem replacement
03 August 2017,INS-80131,Tie wraps(Big),2, , ,HQ Store,Musa Yaradua Street. Victoria Island.,For maintenance at location above
03 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,60, , ,HQ Store,"FMDQ 1, Olosa Street Victoria Island.",For maintenance at location above
03 August 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,"FMDQ 1, Olosa Street Victoria Island.",For maintenance at location above
05 August 2017,INS-80001,insulation tape,1, , ,Ikeja Store,GBAGADA BST,To aid installation of Redundant power supply for the router at gbagada bst.
08 August 2017,CAB-70095,Hardened Drop Cables 50m,1, , ,Port Harcourt Store,Extension Integrated Service 2 Port Harcourt,Activation of new customer
08 August 2017,CAB-70097,Hardened Drop Cables 130m,1, , ,Port Harcourt Store,Extension Integrated Service 2 Port Harcourt,Activation of new customer
08 August 2017,CAB-70130,OCJ-S2-02MASCA-S2,1, , ,Port Harcourt Store,Extension Integrated Service 2 Port Harcourt,Activation of new customer
08 August 2017,CAB-70131,OC-ADK-S2-S2-NNC2,1, , ,Port Harcourt Store,Extension Integrated Service 2 Port Harcourt,Activation of new customer
08 August 2017,INS-80230,Face plate,3, , ,Port Harcourt Store,Extension Integrated Service 2 Port Harcourt,Activation of new customer
08 August 2017,TOL-1788,Pigtails,1, , ,Port Harcourt Store,Extension Integrated Service 2 Port Harcourt,Activation of new customer
07 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186029BC, ,HQ Store,"United Integrated Construction Ltd,Plt 274A Akin Adesola Str,VI.",Customer has made payment
09 August 2017,CAB-70095,Hardened Drop Cables 50m,1, , ,Abuja Office/Store,ABUJA - SUNNYVALE ESTATE,For Maintenance and Test
09 August 2017,INS-80001,insulation tape,1, , ,Abuja Office/Store,ABUJA - SUNNYVALE ESTATE,For Maintenance and Test
08 August 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store, RCCG Throne of Grace 31 Moloney street Obalende.,for link restoration
07 August 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,"Linetrale Group 13A  A.J Marinho Drive, VI.",for link restoration
07 August 2017,INS-005101,Fibre Heat Shrink,4, , ,Ikeja Store,Obalende Environs Ikoyi,For fibre link maintenance.
07 August 2017,INS-80115,Tie wrap(small),2, , ,Ikeja Store,Obalende Environs Ikoyi,For fibre link maintenance.
07 August 2017,TOL-1926,96 Port Fibre Enclosure,2, , ,Ikeja Store,Obalende Environs Ikoyi,For fibre link maintenance.
08 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG18602969, ,HQ Store,"Essien Emmanuel Bassey. T-23, Kusenla Rd, Yetville Est Lekki",Activation
08 August 2017,TOL-17090,FPS-MPP1JJJ,1, , ,HQ Store,"Ohajunwa Chidinma E302, Safecourt apartments Ojulari Rd, Lekki",for link maintenance at Safecourt lekki
08 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186028BE, ,Ikeja Store,"Olisa Agbakoba   45A Bourdillon Road , Ikoyi, Ikoyi, Lagos",Required for the replacement of faulty ONT at customer location
08 August 2017,CAB-070155,12 core fiber optic cable-Foreign,3, , ,Ikeja Store,"Mrs. S.A Akinyanju, 8B, Oroke Drive, Ikoyi Lagos",For fibre link maintenance.
08 August 2017,CAB-070155,12 core fiber optic cable-Foreign,447, , ,Ikeja Store,"Mrs. S.A Akinyanju, 8B, Oroke Drive, Ikoyi Lagos",For fibre link maintenance.
08 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"Mrs. S.A Akinyanju, 8B, Oroke Drive, Ikoyi Lagos",For fibre link maintenance.
08 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186028E1, ,Ikeja Store,"Steve Onya Flat A11 Eric Moore Towers, Surulere, Lagos",Required for replacement of faulty ONT at customer location
08 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"British Council, 20, Probyn road, Ikoyi.",For fibre link maintenance.
08 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,250, , ,UPS Warehouse,"British Council, 20, Probyn road, Ikoyi.",For fibre link maintenance.
10 August 2017,INS-80001,insulation tape,1, , ,Abuja Office/Store,ABUJA - MILLENNIUM PARK BASE STATION,Used in Millpark to extend power and for electrical purpose.
08 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,170, , ,UPS Warehouse,"Chukwudi Nkem.2C Eko Street, Parkview Estate, Ikoyi Lagos.",To be used for maintenance to restore service on the segment of the customer  drop cable that is damaged.
08 August 2017,INS-80119,GP-Y (FTTH Wall Box),1, , ,Ikeja Store,Chukwudi Nkem Illoh (Nigerian Agip oil- Ochieoyamhen Smart),To be used for maintenance to restore service on the segment of the customer  drop cable that is damaged.
08 August 2017,INS-80119,GP-Y (FTTH Wall Box),1, , ,Ikeja Store,"Chukwudi Nkem.2C Eko Street, Parkview Estate, Ikoyi Lagos.",To be used for maintenance to restore service on the segment of the customer  drop cable that is damaged.
08 August 2017,INS-80230,Face plate,1, , ,Ikeja Store,"NETCOM_Mckinsey & Comp 665  1 Murtala Muhammed Drive, Ikoyi",To be used for maintenance to restore service on the segment of the customer  drop cable that is damaged.
09 August 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,350, , ,HQ Store,"OBADEYI STREET,IKOYI","For service restoration to all customers affected by the Ikoyi outage on 4th Aug, 2017"
09 August 2017,INS-005101,Fibre Heat Shrink,2, , ,HQ Store,"OBADEYI STREET,IKOYI","For service restoration to all customers affected by the Ikoyi outage on 4th Aug, 2017"
09 August 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,"OBADEYI STREET,IKOYI","For service restoration to all customers affected by the Ikoyi outage on 4th Aug, 2017"
09 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186029EF, ,HQ Store,"JP Yellow City (Onojah, Peter) : 9A Babatunde Jose Street, VI",customer has made payment
09 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186028F7, ,HQ Store,Soji Oyawoye Road 47 House Q20 VGC,Modem replacement
09 August 2017,CAB-70095,Hardened Drop Cables 50m,1, , ,Abuja Office/Store," ABUJA ,CC2 , SUNNYVALE ",Return after in-house testing 
09 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG18602890, ,HQ Store,"Olumuyiwa Smith    98A Road3 , Lekki, VGC, Lagos","For modem replacement. The customer, Olumuyiwa Smith at 98A Road3 , Lekki, VGC, Lagos has agreed to pay as shown in the attached document"
10 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG1860296F, ,HQ Store,Louis Solomon close Victoria Island,customer has made payment
10 August 2017,CAB-70100,Hardened Drop Cables 90m,1, , ,Abuja Office/Store,ABUJA BELLO BARKINDO ABDULRAZAQUE,"Replacement of faulty drop cable at B11, flat 3 Gaames village"
10 August 2017,CAB-70130,OCJ-S2-02MASCA-S2,1, , ,Abuja Office/Store,ABUJA BELLO BARKINDO ABDULRAZAQUE,"Replacement of faulty drop cable at B11, flat 3 Gaames village"
10 August 2017,CAB-070155,12 core fiber optic cable-Foreign,250, , ,Ikeja Store,British Council (Bisi Odebode) No.20 ProbRoad Ikoyi Apart ment,For fibre link maintenance.
10 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,British Council (Bisi Odebode) No.20 ProbRoad Ikoyi Apart ment,For fibre link maintenance.
10 August 2017,CAB-070056,4 Core Fibre Optic Cable-Foreign,80, , ,HQ Store,"Ezeigwe, Louis Chukwuemeka  55 Adeola Odeku Street VI",For maintenance at location above
10 August 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,"Ezeigwe, Louis Chukwuemeka  55 Adeola Odeku Street VI",For maintenance at location above
10 August 2017,INS-80131,Tie wraps(Big),1, , ,HQ Store,"Ezeigwe, Louis Chukwuemeka  55 Adeola Odeku Street VI",For maintenance at location above
11 August 2017,CAB-70150,OCJ-S2-03MASCA-S2,1, , ,Abuja Office/Store,"ABUJA - SHELL, MAITAMA",10/08/2017 For shell estate extension T4 activation.
11 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186029E7, ,Ikeja Store,"Bozac Continental Ltd- Dolphin Estate, Lagos",Required for replacement of ONT at customer location to fulfill upgrade request
11 August 2017,CAB-070055,96 Core Fibre Optic Cable-Foreign,150, , ,HQ Store,Ikate roundabout Lekki lagos,"To be used for the restoration of outage affecting customers at UPDC, GOSHEN etc "
11 August 2017,INS-005101,Fibre Heat Shrink,1, , ,HQ Store,Ikate roundabout Lekki lagos,"To be used for the restoration of outage affecting customers at UPDC, GOSHEN etc "
11 August 2017,INS-80131,Tie wraps(Big),1, , ,HQ Store,Ikate roundabout Lekki lagos,"To be used for the restoration of outage affecting customers at UPDC, GOSHEN etc "
15 August 2017,CAB-070155,12 core fiber optic cable-Foreign,80, , ,HQ Store,Galaxy Ngr Natural Medicine Dev. Agency.,To be used for service restoration for the subject customer
11 August 2017,TOL-17235,MST-0JXX00-A0350UM,1, , ,Ikeja Store,"Omeruah Enobong - Abayomi drive, Ikoyi",The MST signed out for the maintenance has a factory fault when spliced to the feeder cable which has an optical of -17dbm.
11 August 2017,TOL-1926,96 Port Fibre Enclosure,3, , ,Ikeja Store,"HORIZON 2 PHASE 1 ESTATE, MEADOW WAY LEKKI",For FTTH deployment at Lekki Horizon estate.
14 August 2017,TOL-1926,96 Port Fibre Enclosure,2, , ,Ikeja Store, ABIOLA COURT 6 KUSENLA ROAD LEKKI LAGOS,FTTH Deployment  to the listed above.
11 August 2017,TOL-1926,96 Port Fibre Enclosure,2, , ,Ikeja Store,Ikate Roundabout  Lekki.,To be used for service restoration to customer's affected by the outage at lekki. 
11 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG1860293D, ,HQ Store,"Onwukwe, Angel. Hse E1  Goshen Beach Estate Lekki.",for modem replacement. customer has made payment. please find attached proof of payment
14 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG18602918, ,Ikeja Store,"Metroeyes Clinic 22 Keffi street, Ikoyi, Lagos",Required for the replacement of faulty ONT at customer location
15 August 2017,TOL-171102,MST-0JXX00-A0050UM,1, , ,Ikeja Store,"BB EXT. TO POCAL PARK ESTATE,PLOT 2 DELE ADEDEJI",Required to ppower up  pocal estate.
15 August 2017,TOL-17235,MST-0JXX00-A0350UM,3, , ,Ikeja Store,"BB EXT. TO POCAL PARK ESTATE,PLOT 2 DELE ADEDEJI",Required to ppower up  pocal estate.
14 August 2017,INS-80131,Tie wraps(Big),1, , ,Ikeja Store,NAFDAC_Herbert Macaulay way Yaba,For fault resolution
21 August 2017,TOL-17235,MST-0JXX00-A0350UM,2, , ,Ikeja Store,"Oladimeji Alo street off Hakeem Dickson street ,Lekki Phase 1",Required to power up Oladimeji Alo street Lekki.
14 August 2017,CAB-070155,12 core fiber optic cable-Foreign,170, , ,Ikeja Store,"Bestman Games LTD 1, Polo road off Ribadu Ikoyi Lagos",in a bid to carry out maintenance on the affected segment on the customer's drop cable
14 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"Bestman Games LTD 1, Polo road off Ribadu Ikoyi Lagos",in a bid to carry out maintenance on the affected segment on the customer's drop cable
14 August 2017,CAB-070155,12 core fiber optic cable-Foreign,200, , ,Ikeja Store,Andrew Olowude ,in a bid to carry out maintenance on the affected segment on the customer's drop cable
14 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,Andrew Olowude ,in a bid to carry out maintenance on the affected segment on the customer's drop cable
14 August 2017,INS-80115,Tie wrap(small),1, , ,Ikeja Store,ERICMOORE POP,Router replacement at Eric Moore POP. 
15 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,"Kabir Shagaya - 11c Milverton, off Bourdillon Ikoyi",For fault resolution in other to restore service at customer's location.
15 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG18602914, ,Ikeja Store,Martin Robinson,For fault resolution in other to restore service at customer's location.
15 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,Galaxy National Commission No.13 Awolowo Road Ikoyi,For fault resolution at customer's location to restore service.
15 August 2017,CAB-70157,FHD-XJ1A-0100M,1, , ,Abuja Office/Store,ABUJA - SUNNYVALE ESTATE,in house testing
15 August 2017,CAB-070155,12 core fiber optic cable-Foreign,25, , ,HQ Store,"HARPS HOLDING.  4th FLOOR 1 Adeola Odeku, VI.",Cable to be used for service restoration for the subject customer. 
15 August 2017,INS-80115,Tie wrap(small),1, , ,Ikeja Store,Multipro Tolaram. Surulre,For maintenance work at the location.
15 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,Triber Energy Ltd,For fault resolution to restore customer's service.
15 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186028A9, ,HQ Store,LIDYA Global Limited 2B Oko Awo Street Victoria Island Lagos,"Modem swap,  non-wifi was deployed pending when store gets wifi modems"
15 August 2017,TOL-17248,RAISECOM ISCOM (HT803G-W),1,RCMG186029A5, ,Ikeja Store,"Ezike Obiageli,-Gbagada Phase 2, Lagos.",For modem replacement at customer location.
15 August 2017,INS-80115,Tie wrap(small),1, , ,HQ Store,Galaxy Ngr Natural Medicine Dev. Agency.,used to restore service to the subject customer
15 August 2017,INS-80119,GP-Y (FTTH Wall Box),2, , ,HQ Store,Galaxy Ngr Natural Medicine Dev. Agency.,used to restore service to the subject customer
19 August 2017,CAB-70053,24 Core Fibre Optic Cable-Local,178, , ,Ikeja Store,"Solomon's court at Banana Island, Ikoyi.",Backbone Extension Project
19 August 2017,TOL-171099,MST-0JXX00-A0200UM,3, , ,Ikeja Store,"Solomon's court at Banana Island, Ikoyi.",Backbone Extension Project
19 August 2017,TOL-1926,96 Port Fibre Enclosure,1, , ,Ikeja Store,"Solomon's court at Banana Island, Ikoyi.",Backbone Extension Project
16 August 2017,TOL-17235,MST-0JXX00-A0350UM,1, , ,Ikeja Store,"IKOTA VILLA,LEKKI LOT 1",To place a faulty MST 350m from Ikota Villa estate
17 August 2017,CAB-70151,OCJ-S2-05MASCA-S2,1, , ,Ikeja Store,Kabir Shagaya,needed  to terminate the customer's ONT end of the new drop cable that was used to replace the old faulty drop cable that was affecting the customer's internet
17 August 2017,INS-80230,Face plate,2, , ,Ikeja Store,EAUXWELL NIGERIA LTD,needed  to terminate the customer's ONT end of the new drop cable that was used to replace the old faulty drop cable that was affecting the customer's internet
